YMDHMS,Load_kW
2012-03-22 20:15:00,238879.0
2012-03-22 20:30:00,245324.0
2012-03-22 20:45:00,241730.0
2012-03-22 21:00:00,243622.0
2012-03-22 21:15:00,243095.0
2012-03-22 21:30:00,227745.0
2012-03-22 21:45:00,228838.0
2012-03-22 22:00:00,229895.0
2012-03-22 22:15:00,210065.0
2012-03-22 22:30:00,204126.0
2012-03-22 22:45:00,202817.0
2012-03-22 23:00:00,189191.0
2012-03-22 23:15:00,175803.0
2012-03-22 23:30:00,174100.0
2012-03-22 23:45:00,155589.0
2012-03-23 00:00:00,147839.0
2012-03-23 00:15:00,139083.0
2012-03-23 00:30:00,128963.0
2012-03-23 00:45:00,117458.0
2012-03-23 01:00:00,112164.0
2012-03-23 01:15:00,112274.0
2012-03-23 01:30:00,106669.0
2012-03-23 01:45:00,108090.0
2012-03-23 02:00:00,105764.0
2012-03-23 02:15:00,104445.0
2012-03-23 02:30:00,103968.0
2012-03-23 02:45:00,103603.0
2012-03-23 03:00:00,101763.0
2012-03-23 03:15:00,100076.0
2012-03-23 03:30:00,99894.0
2012-03-23 03:45:00,100136.0
2012-03-23 04:00:00,99045.0
2012-03-23 04:15:00,98262.0
2012-03-23 04:30:00,99215.0
2012-03-23 04:45:00,101374.0
2012-03-23 05:00:00,98530.0
2012-03-23 05:15:00,103396.0
2012-03-23 05:30:00,104826.0
2012-03-23 05:45:00,106042.0
2012-03-23 06:00:00,107669.0
2012-03-23 06:15:00,116100.0
2012-03-23 06:30:00,118795.0
2012-03-23 06:45:00,122315.0
2012-03-23 07:00:00,133110.0
2012-03-23 07:15:00,135720.0
2012-03-23 07:30:00,140569.0
2012-03-23 07:45:00,135332.0
2012-03-23 08:00:00,136515.0
2012-03-23 08:15:00,140784.0
2012-03-23 08:30:00,145838.0
2012-03-23 08:45:00,155609.0
2012-03-23 09:00:00,161304.0
2012-03-23 09:15:00,182981.0
2012-03-23 09:30:00,189604.0
2012-03-23 09:45:00,190644.0
2012-03-23 10:00:00,196678.0
2012-03-23 10:15:00,207845.0
2012-03-23 10:30:00,219195.0
2012-03-23 10:45:00,208963.0
2012-03-23 11:00:00,218414.0
2012-03-23 11:15:00,240355.0
2012-03-23 11:30:00,223880.0
2012-03-23 11:45:00,221453.0
2012-03-23 12:00:00,226836.0
2012-03-23 12:15:00,231759.0
2012-03-23 12:30:00,230106.0
2012-03-23 12:45:00,230695.0
2012-03-23 13:00:00,225969.0
2012-03-23 13:15:00,236860.0
2012-03-23 13:30:00,226666.0
2012-03-23 13:45:00,236279.0
2012-03-23 14:00:00,224651.0
2012-03-23 14:15:00,230515.0
2012-03-23 14:30:00,237440.0
2012-03-23 14:45:00,233949.0
2012-03-23 15:00:00,231554.0
2012-03-23 15:15:00,236976.0
2012-03-23 15:30:00,230202.0
2012-03-23 15:45:00,235740.0
2012-03-23 16:00:00,243517.0
2012-03-23 16:15:00,242074.0
2012-03-23 16:30:00,231214.0
2012-03-23 16:45:00,244795.0
2012-03-23 17:00:00,238914.0
2012-03-23 17:15:00,236928.0
2012-03-23 17:30:00,248492.0
2012-03-23 17:45:00,236715.0
2012-03-23 18:00:00,238677.0
2012-03-23 18:15:00,241518.0
2012-03-23 18:30:00,251155.0
2012-03-23 18:45:00,253532.0
2012-03-23 19:00:00,248983.0
2012-03-23 19:15:00,258841.0
2012-03-23 19:30:00,261461.0
2012-03-23 19:45:00,258194.0
2012-03-23 20:00:00,251736.0
2012-03-23 20:15:00,253955.0
2012-03-23 20:30:00,245259.0
2012-03-23 20:45:00,251858.0
2012-03-23 21:00:00,248368.0
2012-03-23 21:15:00,242481.0
2012-03-23 21:30:00,243946.0
2012-03-23 21:45:00,248007.0
2012-03-23 22:00:00,246085.0
2012-03-23 22:15:00,233088.0
2012-03-23 22:30:00,212239.0
2012-03-23 22:45:00,219576.0
2012-03-23 23:00:00,211631.0
2012-03-23 23:15:00,191064.0
2012-03-23 23:30:00,188848.0
2012-03-23 23:45:00,168504.0
2012-03-24 00:00:00,160931.0
2012-03-24 00:15:00,146103.0
2012-03-24 00:30:00,135731.0
2012-03-24 00:45:00,129225.0
2012-03-24 01:00:00,123771.0
2012-03-24 01:15:00,120371.0
2012-03-24 01:30:00,116086.0
2012-03-24 01:45:00,118493.0
2012-03-24 02:00:00,118696.0
2012-03-24 02:15:00,113394.0
2012-03-24 02:30:00,110571.0
2012-03-24 02:45:00,110840.0
2012-03-24 03:00:00,109802.0
2012-03-24 03:15:00,106103.0
2012-03-24 03:30:00,99736.0
2012-03-24 03:45:00,99388.0
2012-03-24 04:00:00,98783.0
2012-03-24 04:15:00,99000.0
2012-03-24 04:30:00,101352.0
2012-03-24 04:45:00,101967.0
2012-03-24 05:00:00,103082.0
2012-03-24 05:15:00,102214.0
2012-03-24 05:30:00,105083.0
2012-03-24 05:45:00,109387.0
2012-03-24 06:00:00,111990.0
2012-03-24 06:15:00,118450.0
2012-03-24 06:30:00,119021.0
2012-03-24 06:45:00,123750.0
2012-03-24 07:00:00,131534.0
2012-03-24 07:15:00,140015.0
2012-03-24 07:30:00,138282.0
2012-03-24 07:45:00,138548.0
2012-03-24 08:00:00,139514.0
2012-03-24 08:15:00,141498.0
2012-03-24 08:30:00,143209.0
2012-03-24 08:45:00,154741.0
2012-03-24 09:00:00,164018.0
2012-03-24 09:15:00,183739.0
2012-03-24 09:30:00,186617.0
2012-03-24 09:45:00,198143.0
2012-03-24 10:00:00,202078.0
2012-03-24 10:15:00,216998.0
2012-03-24 10:30:00,229718.0
2012-03-24 10:45:00,221146.0
2012-03-24 11:00:00,230799.0
2012-03-24 11:15:00,225776.0
2012-03-24 11:30:00,222617.0
2012-03-24 11:45:00,250513.0
2012-03-24 12:00:00,237555.0
2012-03-24 12:15:00,240210.0
2012-03-24 12:30:00,243343.0
2012-03-24 12:45:00,234553.0
2012-03-24 13:00:00,237669.0
2012-03-24 13:15:00,242347.0
2012-03-24 13:30:00,225730.0
2012-03-24 13:45:00,236330.0
2012-03-24 14:00:00,243487.0
2012-03-24 14:15:00,233981.0
2012-03-24 14:30:00,233951.0
2012-03-24 14:45:00,241661.0
2012-03-24 15:00:00,236961.0
2012-03-24 15:15:00,228060.0
2012-03-24 15:30:00,236892.0
2012-03-24 15:45:00,243672.0
2012-03-24 16:00:00,234115.0
2012-03-24 16:15:00,238568.0
2012-03-24 16:30:00,244094.0
2012-03-24 16:45:00,237870.0
2012-03-24 17:00:00,242562.0
2012-03-24 17:15:00,245208.0
2012-03-24 17:30:00,237931.0
2012-03-24 17:45:00,235276.0
2012-03-24 18:00:00,250918.0
2012-03-24 18:15:00,245456.0
2012-03-24 18:30:00,239492.0
2012-03-24 18:45:00,249001.0
2012-03-24 19:00:00,262365.0
2012-03-24 19:15:00,256744.0
2012-03-24 19:30:00,259957.0
2012-03-24 19:45:00,257589.0
2012-03-24 20:00:00,254305.0
2012-03-24 20:15:00,259455.0
2012-03-24 20:30:00,252908.0
2012-03-24 20:45:00,250986.0
2012-03-24 21:00:00,251862.0
2012-03-24 21:15:00,247758.0
2012-03-24 21:30:00,245747.0
2012-03-24 21:45:00,242682.0
2012-03-24 22:00:00,237111.0
2012-03-24 22:15:00,221916.0
2012-03-24 22:30:00,215316.0
2012-03-24 22:45:00,216428.0
2012-03-24 23:00:00,205258.0
2012-03-24 23:15:00,193818.0
2012-03-24 23:30:00,188728.0
2012-03-24 23:45:00,168664.0
2012-03-25 00:00:00,162815.0
2012-03-25 00:15:00,148500.0
2012-03-25 00:30:00,135961.0
2012-03-25 00:45:00,129101.0
2012-03-25 01:00:00,4339.0
2012-03-25 01:15:00,4338.0
2012-03-25 01:30:00,4209.0
2012-03-25 01:45:00,4021.0
2012-03-25 02:00:00,119507.0
2012-03-25 02:15:00,116919.0
2012-03-25 02:30:00,114523.0
2012-03-25 02:45:00,112202.0
2012-03-25 03:00:00,117000.0
2012-03-25 03:15:00,115060.0
2012-03-25 03:30:00,108493.0
2012-03-25 03:45:00,105021.0
2012-03-25 04:00:00,100990.0
2012-03-25 04:15:00,100104.0
2012-03-25 04:30:00,97768.0
2012-03-25 04:45:00,98398.0
2012-03-25 05:00:00,98615.0
2012-03-25 05:15:00,100078.0
2012-03-25 05:30:00,106990.0
2012-03-25 05:45:00,103713.0
2012-03-25 06:00:00,108163.0
2012-03-25 06:15:00,115344.0
2012-03-25 06:30:00,117425.0
2012-03-25 06:45:00,121525.0
2012-03-25 07:00:00,130108.0
2012-03-25 07:15:00,132922.0
2012-03-25 07:30:00,138140.0
2012-03-25 07:45:00,135334.0
2012-03-25 08:00:00,133329.0
2012-03-25 08:15:00,135584.0
2012-03-25 08:30:00,136554.0
2012-03-25 08:45:00,143591.0
2012-03-25 09:00:00,149349.0
2012-03-25 09:15:00,175277.0
2012-03-25 09:30:00,180558.0
2012-03-25 09:45:00,186025.0
2012-03-25 10:00:00,194045.0
2012-03-25 10:15:00,208145.0
2012-03-25 10:30:00,217404.0
2012-03-25 10:45:00,213083.0
2012-03-25 11:00:00,224770.0
2012-03-25 11:15:00,234882.0
2012-03-25 11:30:00,228773.0
2012-03-25 11:45:00,230824.0
2012-03-25 12:00:00,227157.0
2012-03-25 12:15:00,245604.0
2012-03-25 12:30:00,242319.0
2012-03-25 12:45:00,236979.0
2012-03-25 13:00:00,235352.0
2012-03-25 13:15:00,240175.0
2012-03-25 13:30:00,238169.0
2012-03-25 13:45:00,233631.0
2012-03-25 14:00:00,239969.0
2012-03-25 14:15:00,242121.0
2012-03-25 14:30:00,232464.0
2012-03-25 14:45:00,240277.0
2012-03-25 15:00:00,246175.0
2012-03-25 15:15:00,231992.0
2012-03-25 15:30:00,237356.0
2012-03-25 15:45:00,247387.0
2012-03-25 16:00:00,243694.0
2012-03-25 16:15:00,246186.0
2012-03-25 16:30:00,246164.0
2012-03-25 16:45:00,235168.0
2012-03-25 17:00:00,245873.0
2012-03-25 17:15:00,255087.0
2012-03-25 17:30:00,242107.0
2012-03-25 17:45:00,243945.0
2012-03-25 18:00:00,249160.0
2012-03-25 18:15:00,245860.0
2012-03-25 18:30:00,252973.0
2012-03-25 18:45:00,248907.0
2012-03-25 19:00:00,242185.0
2012-03-25 19:15:00,244025.0
2012-03-25 19:30:00,243477.0
2012-03-25 19:45:00,241623.0
2012-03-25 20:00:00,248356.0
2012-03-25 20:15:00,255425.0
2012-03-25 20:30:00,241175.0
2012-03-25 20:45:00,261435.0
2012-03-25 21:00:00,253394.0
2012-03-25 21:15:00,240315.0
2012-03-25 21:30:00,242777.0
2012-03-25 21:45:00,252104.0
2012-03-25 22:00:00,241318.0
2012-03-25 22:15:00,219035.0
2012-03-25 22:30:00,202938.0
2012-03-25 22:45:00,200779.0
2012-03-25 23:00:00,193002.0
2012-03-25 23:15:00,178022.0
2012-03-25 23:30:00,171385.0
2012-03-25 23:45:00,153942.0
2012-03-26 00:00:00,150959.0
2012-03-26 00:15:00,141464.0
2012-03-26 00:30:00,130467.0
2012-03-26 00:45:00,117606.0
2012-03-26 01:00:00,113563.0
2012-03-26 01:15:00,111498.0
2012-03-26 01:30:00,108344.0
2012-03-26 01:45:00,106910.0
2012-03-26 02:00:00,106787.0
2012-03-26 02:15:00,104944.0
2012-03-26 02:30:00,103752.0
2012-03-26 02:45:00,102981.0
2012-03-26 03:00:00,102371.0
2012-03-26 03:15:00,99709.0
2012-03-26 03:30:00,99618.0
2012-03-26 03:45:00,98486.0
2012-03-26 04:00:00,101091.0
2012-03-26 04:15:00,100251.0
2012-03-26 04:30:00,98143.0
2012-03-26 04:45:00,100184.0
2012-03-26 05:00:00,100521.0
2012-03-26 05:15:00,101767.0
2012-03-26 05:30:00,106118.0
2012-03-26 05:45:00,110563.0
2012-03-26 06:00:00,116242.0
2012-03-26 06:15:00,121679.0
2012-03-26 06:30:00,120610.0
2012-03-26 06:45:00,123113.0
2012-03-26 07:00:00,127561.0
2012-03-26 07:15:00,137939.0
2012-03-26 07:30:00,138168.0
2012-03-26 07:45:00,140598.0
2012-03-26 08:00:00,141617.0
2012-03-26 08:15:00,141276.0
2012-03-26 08:30:00,142483.0
2012-03-26 08:45:00,150224.0
2012-03-26 09:00:00,160863.0
2012-03-26 09:15:00,184059.0
2012-03-26 09:30:00,187475.0
2012-03-26 09:45:00,192233.0
2012-03-26 10:00:00,198655.0
2012-03-26 10:15:00,209230.0
2012-03-26 10:30:00,219299.0
2012-03-26 10:45:00,219469.0
2012-03-26 11:00:00,211067.0
2012-03-26 11:15:00,223389.0
2012-03-26 11:30:00,239825.0
2012-03-26 11:45:00,232735.0
2012-03-26 12:00:00,226036.0
2012-03-26 12:15:00,241266.0
2012-03-26 12:30:00,245753.0
2012-03-26 12:45:00,238279.0
2012-03-26 13:00:00,233284.0
2012-03-26 13:15:00,245266.0
2012-03-26 13:30:00,235040.0
2012-03-26 13:45:00,242836.0
2012-03-26 14:00:00,245772.0
2012-03-26 14:15:00,240121.0
2012-03-26 14:30:00,240139.0
2012-03-26 14:45:00,249597.0
2012-03-26 15:00:00,237500.0
2012-03-26 15:15:00,239956.0
2012-03-26 15:30:00,254576.0
2012-03-26 15:45:00,240446.0
2012-03-26 16:00:00,242065.0
2012-03-26 16:15:00,253138.0
2012-03-26 16:30:00,242389.0
2012-03-26 16:45:00,247958.0
2012-03-26 17:00:00,249418.0
2012-03-26 17:15:00,242786.0
2012-03-26 17:30:00,243748.0
2012-03-26 17:45:00,253265.0
2012-03-26 18:00:00,246611.0
2012-03-26 18:15:00,247315.0
2012-03-26 18:30:00,246761.0
2012-03-26 18:45:00,238461.0
2012-03-26 19:00:00,253292.0
2012-03-26 19:15:00,248365.0
2012-03-26 19:30:00,237913.0
2012-03-26 19:45:00,239404.0
2012-03-26 20:00:00,260932.0
2012-03-26 20:15:00,252019.0
2012-03-26 20:30:00,244934.0
2012-03-26 20:45:00,256674.0
2012-03-26 21:00:00,255217.0
2012-03-26 21:15:00,248973.0
2012-03-26 21:30:00,245531.0
2012-03-26 21:45:00,242686.0
2012-03-26 22:00:00,241446.0
2012-03-26 22:15:00,232390.0
2012-03-26 22:30:00,218793.0
2012-03-26 22:45:00,206603.0
2012-03-26 23:00:00,213257.0
2012-03-26 23:15:00,201687.0
2012-03-26 23:30:00,178537.0
2012-03-26 23:45:00,166757.0
2012-03-27 00:00:00,162606.0
2012-03-27 00:15:00,156488.0
2012-03-27 00:30:00,133592.0
2012-03-27 00:45:00,124164.0
2012-03-27 01:00:00,118321.0
2012-03-27 01:15:00,117336.0
2012-03-27 01:30:00,111483.0
2012-03-27 01:45:00,109009.0
2012-03-27 02:00:00,108971.0
2012-03-27 02:15:00,107751.0
2012-03-27 02:30:00,105855.0
2012-03-27 02:45:00,106313.0
2012-03-27 03:00:00,104430.0
2012-03-27 03:15:00,104166.0
2012-03-27 03:30:00,102505.0
2012-03-27 03:45:00,101298.0
2012-03-27 04:00:00,99777.0
2012-03-27 04:15:00,99749.0
2012-03-27 04:30:00,101110.0
2012-03-27 04:45:00,101335.0
2012-03-27 05:00:00,99880.0
2012-03-27 05:15:00,103416.0
2012-03-27 05:30:00,107020.0
2012-03-27 05:45:00,111894.0
2012-03-27 06:00:00,111111.0
2012-03-27 06:15:00,119785.0
2012-03-27 06:30:00,118739.0
2012-03-27 06:45:00,122328.0
2012-03-27 07:00:00,131400.0
2012-03-27 07:15:00,142532.0
2012-03-27 07:30:00,144027.0
2012-03-27 07:45:00,139591.0
2012-03-27 08:00:00,139478.0
2012-03-27 08:15:00,138422.0
2012-03-27 08:30:00,144032.0
2012-03-27 08:45:00,156270.0
2012-03-27 09:00:00,161176.0
2012-03-27 09:15:00,181842.0
2012-03-27 09:30:00,188033.0
2012-03-27 09:45:00,195434.0
2012-03-27 10:00:00,202035.0
2012-03-27 10:15:00,211551.0
2012-03-27 10:30:00,228756.0
2012-03-27 10:45:00,220019.0
2012-03-27 11:00:00,227614.0
2012-03-27 11:15:00,220874.0
2012-03-27 11:30:00,243976.0
2012-03-27 11:45:00,241214.0
2012-03-27 12:00:00,236116.0
2012-03-27 12:15:00,244427.0
2012-03-27 12:30:00,252463.0
2012-03-27 12:45:00,236123.0
2012-03-27 13:00:00,243759.0
2012-03-27 13:15:00,249882.0
2012-03-27 13:30:00,240993.0
2012-03-27 13:45:00,245672.0
2012-03-27 14:00:00,250183.0
2012-03-27 14:15:00,241244.0
2012-03-27 14:30:00,245025.0
2012-03-27 14:45:00,251632.0
2012-03-27 15:00:00,241900.0
2012-03-27 15:15:00,248613.0
2012-03-27 15:30:00,251083.0
2012-03-27 15:45:00,246412.0
2012-03-27 16:00:00,245466.0
2012-03-27 16:15:00,253249.0
2012-03-27 16:30:00,245865.0
2012-03-27 16:45:00,246166.0
2012-03-27 17:00:00,253109.0
2012-03-27 17:15:00,240589.0
2012-03-27 17:30:00,246842.0
2012-03-27 17:45:00,255010.0
2012-03-27 18:00:00,249332.0
2012-03-27 18:15:00,247135.0
2012-03-27 18:30:00,246756.0
2012-03-27 18:45:00,243220.0
2012-03-27 19:00:00,248565.0
2012-03-27 19:15:00,253943.0
2012-03-27 19:30:00,244856.0
2012-03-27 19:45:00,239327.0
2012-03-27 20:00:00,258790.0
2012-03-27 20:15:00,253014.0
2012-03-27 20:30:00,252849.0
2012-03-27 20:45:00,253266.0
2012-03-27 21:00:00,254395.0
2012-03-27 21:15:00,244022.0
2012-03-27 21:30:00,244797.0
2012-03-27 21:45:00,243179.0
2012-03-27 22:00:00,236632.0
2012-03-27 22:15:00,220385.0
2012-03-27 22:30:00,214726.0
2012-03-27 22:45:00,212386.0
2012-03-27 23:00:00,196729.0
2012-03-27 23:15:00,191815.0
2012-03-27 23:30:00,181522.0
2012-03-27 23:45:00,160904.0
2012-03-28 00:00:00,155444.0
2012-03-28 00:15:00,144257.0
2012-03-28 00:30:00,132889.0
2012-03-28 00:45:00,121624.0
2012-03-28 01:00:00,115891.0
2012-03-28 01:15:00,112931.0
2012-03-28 01:30:00,111542.0
2012-03-28 01:45:00,111045.0
2012-03-28 02:00:00,108114.0
2012-03-28 02:15:00,108010.0
2012-03-28 02:30:00,106985.0
2012-03-28 02:45:00,104426.0
2012-03-28 03:00:00,105005.0
2012-03-28 03:15:00,103453.0
2012-03-28 03:30:00,102070.0
2012-03-28 03:45:00,101865.0
2012-03-28 04:00:00,98824.0
2012-03-28 04:15:00,100815.0
2012-03-28 04:30:00,100394.0
2012-03-28 04:45:00,102550.0
2012-03-28 05:00:00,107010.0
2012-03-28 05:15:00,109684.0
2012-03-28 05:30:00,110826.0
2012-03-28 05:45:00,111176.0
2012-03-28 06:00:00,111976.0
2012-03-28 06:15:00,121237.0
2012-03-28 06:30:00,127767.0
2012-03-28 06:45:00,126692.0
2012-03-28 07:00:00,133935.0
2012-03-28 07:15:00,141629.0
2012-03-28 07:30:00,142142.0
2012-03-28 07:45:00,140160.0
2012-03-28 08:00:00,140694.0
2012-03-28 08:15:00,141129.0
2012-03-28 08:30:00,148070.0
2012-03-28 08:45:00,156212.0
2012-03-28 09:00:00,162304.0
2012-03-28 09:15:00,182289.0
2012-03-28 09:30:00,191342.0
2012-03-28 09:45:00,195475.0
2012-03-28 10:00:00,197891.0
2012-03-28 10:15:00,210370.0
2012-03-28 10:30:00,224575.0
2012-03-28 10:45:00,213684.0
2012-03-28 11:00:00,226955.0
2012-03-28 11:15:00,238660.0
2012-03-28 11:30:00,234515.0
2012-03-28 11:45:00,230592.0
2012-03-28 12:00:00,236817.0
2012-03-28 12:15:00,238920.0
2012-03-28 12:30:00,239720.0
2012-03-28 12:45:00,234356.0
2012-03-28 13:00:00,237310.0
2012-03-28 13:15:00,244659.0
2012-03-28 13:30:00,232380.0
2012-03-28 13:45:00,238956.0
2012-03-28 14:00:00,247499.0
2012-03-28 14:15:00,241578.0
2012-03-28 14:30:00,245263.0
2012-03-28 14:45:00,250685.0
2012-03-28 15:00:00,240730.0
2012-03-28 15:15:00,244898.0
2012-03-28 15:30:00,248904.0
2012-03-28 15:45:00,241436.0
2012-03-28 16:00:00,252160.0
2012-03-28 16:15:00,255175.0
2012-03-28 16:30:00,245051.0
2012-03-28 16:45:00,250841.0
2012-03-28 17:00:00,255350.0
2012-03-28 17:15:00,245385.0
2012-03-28 17:30:00,257178.0
2012-03-28 17:45:00,254385.0
2012-03-28 18:00:00,249967.0
2012-03-28 18:15:00,248732.0
2012-03-28 18:30:00,254351.0
2012-03-28 18:45:00,248497.0
2012-03-28 19:00:00,243324.0
2012-03-28 19:15:00,255167.0
2012-03-28 19:30:00,246856.0
2012-03-28 19:45:00,248017.0
2012-03-28 20:00:00,258813.0
2012-03-28 20:15:00,247204.0
2012-03-28 20:30:00,254340.0
2012-03-28 20:45:00,261956.0
2012-03-28 21:00:00,256409.0
2012-03-28 21:15:00,238839.0
2012-03-28 21:30:00,252303.0
2012-03-28 21:45:00,252902.0
2012-03-28 22:00:00,241281.0
2012-03-28 22:15:00,216498.0
2012-03-28 22:30:00,214779.0
2012-03-28 22:45:00,209189.0
2012-03-28 23:00:00,203771.0
2012-03-28 23:15:00,194098.0
2012-03-28 23:30:00,175182.0
2012-03-28 23:45:00,158545.0
2012-03-29 00:00:00,154551.0
2012-03-29 00:15:00,142577.0
2012-03-29 00:30:00,131057.0
2012-03-29 00:45:00,120364.0
2012-03-29 01:00:00,113860.0
2012-03-29 01:15:00,112337.0
2012-03-29 01:30:00,109926.0
2012-03-29 01:45:00,109893.0
2012-03-29 02:00:00,107907.0
2012-03-29 02:15:00,107959.0
2012-03-29 02:30:00,107745.0
2012-03-29 02:45:00,107163.0
2012-03-29 03:00:00,105263.0
2012-03-29 03:15:00,104206.0
2012-03-29 03:30:00,102483.0
2012-03-29 03:45:00,100721.0
2012-03-29 04:00:00,100549.0
2012-03-29 04:15:00,101427.0
2012-03-29 04:30:00,99880.0
2012-03-29 04:45:00,104068.0
2012-03-29 05:00:00,102439.0
2012-03-29 05:15:00,106844.0
2012-03-29 05:30:00,105338.0
2012-03-29 05:45:00,109579.0
2012-03-29 06:00:00,111670.0
2012-03-29 06:15:00,119425.0
2012-03-29 06:30:00,122970.0
2012-03-29 06:45:00,123484.0
2012-03-29 07:00:00,129377.0
2012-03-29 07:15:00,138298.0
2012-03-29 07:30:00,139740.0
2012-03-29 07:45:00,140096.0
2012-03-29 08:00:00,143180.0
2012-03-29 08:15:00,141738.0
2012-03-29 08:30:00,146676.0
2012-03-29 08:45:00,157175.0
2012-03-29 09:00:00,163421.0
2012-03-29 09:15:00,181970.0
2012-03-29 09:30:00,189216.0
2012-03-29 09:45:00,192469.0
2012-03-29 10:00:00,199301.0
2012-03-29 10:15:00,211766.0
2012-03-29 10:30:00,224308.0
2012-03-29 10:45:00,217676.0
2012-03-29 11:00:00,226879.0
2012-03-29 11:15:00,233349.0
2012-03-29 11:30:00,239509.0
2012-03-29 11:45:00,238846.0
2012-03-29 12:00:00,228682.0
2012-03-29 12:15:00,247081.0
2012-03-29 12:30:00,248369.0
2012-03-29 12:45:00,241496.0
2012-03-29 13:00:00,240095.0
2012-03-29 13:15:00,246828.0
2012-03-29 13:30:00,237455.0
2012-03-29 13:45:00,241073.0
2012-03-29 14:00:00,247678.0
2012-03-29 14:15:00,248044.0
2012-03-29 14:30:00,236243.0
2012-03-29 14:45:00,247106.0
2012-03-29 15:00:00,243208.0
2012-03-29 15:15:00,241751.0
2012-03-29 15:30:00,250332.0
2012-03-29 15:45:00,243831.0
2012-03-29 16:00:00,244748.0
2012-03-29 16:15:00,249492.0
2012-03-29 16:30:00,243695.0
2012-03-29 16:45:00,245386.0
2012-03-29 17:00:00,251128.0
2012-03-29 17:15:00,245024.0
2012-03-29 17:30:00,241520.0
2012-03-29 17:45:00,253493.0
2012-03-29 18:00:00,249082.0
2012-03-29 18:15:00,243900.0
2012-03-29 18:30:00,245258.0
2012-03-29 18:45:00,257807.0
2012-03-29 19:00:00,243130.0
2012-03-29 19:15:00,251819.0
2012-03-29 19:30:00,253674.0
2012-03-29 19:45:00,253094.0
2012-03-29 20:00:00,256540.0
2012-03-29 20:15:00,258713.0
2012-03-29 20:30:00,250827.0
2012-03-29 20:45:00,263465.0
2012-03-29 21:00:00,259479.0
2012-03-29 21:15:00,241971.0
2012-03-29 21:30:00,243639.0
2012-03-29 21:45:00,255314.0
2012-03-29 22:00:00,245639.0
2012-03-29 22:15:00,224038.0
2012-03-29 22:30:00,206250.0
2012-03-29 22:45:00,209807.0
2012-03-29 23:00:00,205831.0
2012-03-29 23:15:00,185049.0
2012-03-29 23:30:00,180823.0
2012-03-29 23:45:00,162637.0
2012-03-30 00:00:00,157610.0
2012-03-30 00:15:00,143651.0
2012-03-30 00:30:00,135539.0
2012-03-30 00:45:00,123906.0
2012-03-30 01:00:00,120487.0
2012-03-30 01:15:00,116005.0
2012-03-30 01:30:00,114696.0
2012-03-30 01:45:00,114588.0
2012-03-30 02:00:00,112511.0
2012-03-30 02:15:00,111164.0
2012-03-30 02:30:00,108932.0
2012-03-30 02:45:00,108035.0
2012-03-30 03:00:00,106877.0
2012-03-30 03:15:00,104332.0
2012-03-30 03:30:00,104596.0
2012-03-30 03:45:00,100683.0
2012-03-30 04:00:00,102630.0
2012-03-30 04:15:00,103488.0
2012-03-30 04:30:00,101839.0
2012-03-30 04:45:00,102532.0
2012-03-30 05:00:00,109822.0
2012-03-30 05:15:00,107579.0
2012-03-30 05:30:00,110747.0
2012-03-30 05:45:00,113066.0
2012-03-30 06:00:00,113016.0
2012-03-30 06:15:00,121282.0
2012-03-30 06:30:00,122929.0
2012-03-30 06:45:00,128069.0
2012-03-30 07:00:00,133537.0
2012-03-30 07:15:00,141300.0
2012-03-30 07:30:00,141561.0
2012-03-30 07:45:00,141812.0
2012-03-30 08:00:00,141429.0
2012-03-30 08:15:00,142847.0
2012-03-30 08:30:00,149409.0
2012-03-30 08:45:00,159343.0
2012-03-30 09:00:00,169256.0
2012-03-30 09:15:00,190946.0
2012-03-30 09:30:00,196542.0
2012-03-30 09:45:00,201868.0
2012-03-30 10:00:00,205793.0
2012-03-30 10:15:00,218101.0
2012-03-30 10:30:00,230016.0
2012-03-30 10:45:00,227292.0
2012-03-30 11:00:00,220941.0
2012-03-30 11:15:00,230786.0
2012-03-30 11:30:00,232386.0
2012-03-30 11:45:00,222494.0
2012-03-30 12:00:00,234132.0
2012-03-30 12:15:00,235660.0
2012-03-30 12:30:00,245254.0
2012-03-30 12:45:00,242027.0
2012-03-30 13:00:00,245676.0
2012-03-30 13:15:00,234651.0
2012-03-30 13:30:00,233256.0
2012-03-30 13:45:00,244598.0
2012-03-30 14:00:00,241931.0
2012-03-30 14:15:00,240023.0
2012-03-30 14:30:00,245903.0
2012-03-30 14:45:00,241204.0
2012-03-30 15:00:00,245089.0
2012-03-30 15:15:00,249970.0
2012-03-30 15:30:00,239272.0
2012-03-30 15:45:00,242021.0
2012-03-30 16:00:00,252028.0
2012-03-30 16:15:00,247440.0
2012-03-30 16:30:00,242036.0
2012-03-30 16:45:00,251128.0
2012-03-30 17:00:00,249560.0
2012-03-30 17:15:00,242030.0
2012-03-30 17:30:00,248269.0
2012-03-30 17:45:00,248759.0
2012-03-30 18:00:00,248694.0
2012-03-30 18:15:00,249911.0
2012-03-30 18:30:00,238027.0
2012-03-30 18:45:00,248774.0
2012-03-30 19:00:00,255767.0
2012-03-30 19:15:00,245926.0
2012-03-30 19:30:00,238164.0
2012-03-30 19:45:00,253982.0
2012-03-30 20:00:00,263410.0
2012-03-30 20:15:00,249951.0
2012-03-30 20:30:00,250993.0
2012-03-30 20:45:00,259537.0
2012-03-30 21:00:00,255039.0
2012-03-30 21:15:00,249559.0
2012-03-30 21:30:00,240864.0
2012-03-30 21:45:00,236481.0
2012-03-30 22:00:00,238795.0
2012-03-30 22:15:00,232059.0
