YMDHMS,Load_kW
2012-04-06 15:45:00,229323.0
2012-04-06 16:00:00,237152.0
2012-04-06 16:15:00,235726.0
2012-04-06 16:30:00,230508.0
2012-04-06 16:45:00,236587.0
2012-04-06 17:00:00,235682.0
2012-04-06 17:15:00,232136.0
2012-04-06 17:30:00,241800.0
2012-04-06 17:45:00,238327.0
2012-04-06 18:00:00,234854.0
2012-04-06 18:15:00,243498.0
2012-04-06 18:30:00,233964.0
2012-04-06 18:45:00,234188.0
2012-04-06 19:00:00,237971.0
2012-04-06 19:15:00,238166.0
2012-04-06 19:30:00,231943.0
2012-04-06 19:45:00,239425.0
2012-04-06 20:00:00,240224.0
2012-04-06 20:15:00,231414.0
2012-04-06 20:30:00,246637.0
2012-04-06 20:45:00,250948.0
2012-04-06 21:00:00,242934.0
2012-04-06 21:15:00,248329.0
2012-04-06 21:30:00,237151.0
2012-04-06 21:45:00,234237.0
2012-04-06 22:00:00,242984.0
2012-04-06 22:15:00,214471.0
2012-04-06 22:30:00,217755.0
2012-04-06 22:45:00,213322.0
2012-04-06 23:00:00,201326.0
2012-04-06 23:15:00,196040.0
2012-04-06 23:30:00,185063.0
2012-04-06 23:45:00,165684.0
2012-04-07 00:00:00,160946.0
2012-04-07 00:15:00,145522.0
2012-04-07 00:30:00,135169.0
2012-04-07 00:45:00,127185.0
2012-04-07 01:00:00,120838.0
2012-04-07 01:15:00,118214.0
2012-04-07 01:30:00,115478.0
2012-04-07 01:45:00,115559.0
2012-04-07 02:00:00,115752.0
2012-04-07 02:15:00,111398.0
2012-04-07 02:30:00,108621.0
2012-04-07 02:45:00,107539.0
2012-04-07 03:00:00,105678.0
2012-04-07 03:15:00,102783.0
2012-04-07 03:30:00,99403.0
2012-04-07 03:45:00,98545.0
2012-04-07 04:00:00,95629.0
2012-04-07 04:15:00,94130.0
2012-04-07 04:30:00,99068.0
2012-04-07 04:45:00,100862.0
2012-04-07 05:00:00,99195.0
2012-04-07 05:15:00,103465.0
2012-04-07 05:30:00,104766.0
2012-04-07 05:45:00,104693.0
2012-04-07 06:00:00,107529.0
2012-04-07 06:15:00,116062.0
2012-04-07 06:30:00,118156.0
2012-04-07 06:45:00,124527.0
2012-04-07 07:00:00,127750.0
2012-04-07 07:15:00,130646.0
2012-04-07 07:30:00,133854.0
2012-04-07 07:45:00,129899.0
2012-04-07 08:00:00,132142.0
2012-04-07 08:15:00,133985.0
2012-04-07 08:30:00,140799.0
2012-04-07 08:45:00,150855.0
2012-04-07 09:00:00,157139.0
2012-04-07 09:15:00,180539.0
2012-04-07 09:30:00,182842.0
2012-04-07 09:45:00,187727.0
2012-04-07 10:00:00,194871.0
2012-04-07 10:15:00,205939.0
2012-04-07 10:30:00,221986.0
2012-04-07 10:45:00,214939.0
2012-04-07 11:00:00,222398.0
2012-04-07 11:15:00,216232.0
2012-04-07 11:30:00,231728.0
2012-04-07 11:45:00,239710.0
2012-04-07 12:00:00,229851.0
2012-04-07 12:15:00,239313.0
2012-04-07 12:30:00,236197.0
2012-04-07 12:45:00,233386.0
2012-04-07 13:00:00,238010.0
2012-04-07 13:15:00,231002.0
2012-04-07 13:30:00,227580.0
2012-04-07 13:45:00,233241.0
2012-04-07 14:00:00,229028.0
2012-04-07 14:15:00,231180.0
2012-04-07 14:30:00,241048.0
2012-04-07 14:45:00,228369.0
2012-04-07 15:00:00,232459.0
2012-04-07 15:15:00,240597.0
2012-04-07 15:30:00,228335.0
2012-04-07 15:45:00,232231.0
2012-04-07 16:00:00,235153.0
2012-04-07 16:15:00,229460.0
2012-04-07 16:30:00,232028.0
2012-04-07 16:45:00,238423.0
2012-04-07 17:00:00,226996.0
2012-04-07 17:15:00,233539.0
2012-04-07 17:30:00,234317.0
2012-04-07 17:45:00,235584.0
2012-04-07 18:00:00,242699.0
2012-04-07 18:15:00,230487.0
2012-04-07 18:30:00,226972.0
2012-04-07 18:45:00,243014.0
2012-04-07 19:00:00,229884.0
2012-04-07 19:15:00,233372.0
2012-04-07 19:30:00,239241.0
2012-04-07 19:45:00,232621.0
2012-04-07 20:00:00,237674.0
2012-04-07 20:15:00,242115.0
2012-04-07 20:30:00,236433.0
2012-04-07 20:45:00,250124.0
2012-04-07 21:00:00,252061.0
2012-04-07 21:15:00,243040.0
2012-04-07 21:30:00,237904.0
2012-04-07 21:45:00,242247.0
2012-04-07 22:00:00,231174.0
2012-04-07 22:15:00,232347.0
2012-04-07 22:30:00,228003.0
2012-04-07 22:45:00,214487.0
2012-04-07 23:00:00,211735.0
2012-04-07 23:15:00,207267.0
2012-04-07 23:30:00,188484.0
2012-04-07 23:45:00,178095.0
2012-04-08 00:00:00,168604.0
2012-04-08 00:15:00,150384.0
2012-04-08 00:30:00,137563.0
2012-04-08 00:45:00,131604.0
2012-04-08 01:00:00,121170.0
2012-04-08 01:15:00,121236.0
2012-04-08 01:30:00,116614.0
2012-04-08 01:45:00,116448.0
2012-04-08 02:00:00,118312.0
2012-04-08 02:15:00,113376.0
2012-04-08 02:30:00,114552.0
2012-04-08 02:45:00,111010.0
2012-04-08 03:00:00,112130.0
2012-04-08 03:15:00,105982.0
2012-04-08 03:30:00,102586.0
2012-04-08 03:45:00,101357.0
2012-04-08 04:00:00,97781.0
2012-04-08 04:15:00,94359.0
2012-04-08 04:30:00,91946.0
2012-04-08 04:45:00,99081.0
2012-04-08 05:00:00,97777.0
2012-04-08 05:15:00,97193.0
2012-04-08 05:30:00,100577.0
2012-04-08 05:45:00,101904.0
2012-04-08 06:00:00,103929.0
2012-04-08 06:15:00,111483.0
2012-04-08 06:30:00,114499.0
2012-04-08 06:45:00,118767.0
2012-04-08 07:00:00,121059.0
2012-04-08 07:15:00,124596.0
2012-04-08 07:30:00,128857.0
2012-04-08 07:45:00,129703.0
2012-04-08 08:00:00,128761.0
2012-04-08 08:15:00,129452.0
2012-04-08 08:30:00,137928.0
2012-04-08 08:45:00,143479.0
2012-04-08 09:00:00,151800.0
2012-04-08 09:15:00,170712.0
2012-04-08 09:30:00,178421.0
2012-04-08 09:45:00,184837.0
2012-04-08 10:00:00,190321.0
2012-04-08 10:15:00,201862.0
2012-04-08 10:30:00,214254.0
2012-04-08 10:45:00,209376.0
2012-04-08 11:00:00,205572.0
2012-04-08 11:15:00,219618.0
2012-04-08 11:30:00,224805.0
2012-04-08 11:45:00,220080.0
2012-04-08 12:00:00,224734.0
2012-04-08 12:15:00,218618.0
2012-04-08 12:30:00,212802.0
2012-04-08 12:45:00,218881.0
2012-04-08 13:00:00,224467.0
2012-04-08 13:15:00,215238.0
2012-04-08 13:30:00,217079.0
2012-04-08 13:45:00,225230.0
2012-04-08 14:00:00,215051.0
2012-04-08 14:15:00,217500.0
2012-04-08 14:30:00,220588.0
2012-04-08 14:45:00,219336.0
2012-04-08 15:00:00,214375.0
2012-04-08 15:15:00,217239.0
2012-04-08 15:30:00,213896.0
2012-04-08 15:45:00,217530.0
2012-04-08 16:00:00,219634.0
2012-04-08 16:15:00,223527.0
2012-04-08 16:30:00,224488.0
2012-04-08 16:45:00,219301.0
2012-04-08 17:00:00,219010.0
2012-04-08 17:15:00,222537.0
2012-04-08 17:30:00,219203.0
2012-04-08 17:45:00,218721.0
2012-04-08 18:00:00,226505.0
2012-04-08 18:15:00,225825.0
2012-04-08 18:30:00,219234.0
2012-04-08 18:45:00,212941.0
2012-04-08 19:00:00,224208.0
2012-04-08 19:15:00,211907.0
2012-04-08 19:30:00,199372.0
2012-04-08 19:45:00,195890.0
2012-04-08 20:00:00,191800.0
2012-04-08 20:15:00,190063.0
2012-04-08 20:30:00,201245.0
2012-04-08 20:45:00,207329.0
2012-04-08 21:00:00,204279.0
2012-04-08 21:15:00,194692.0
2012-04-08 21:30:00,201062.0
2012-04-08 21:45:00,192157.0
2012-04-08 22:00:00,182141.0
2012-04-08 22:15:00,190121.0
2012-04-08 22:30:00,185699.0
2012-04-08 22:45:00,177154.0
2012-04-08 23:00:00,178087.0
2012-04-08 23:15:00,167407.0
2012-04-08 23:30:00,158548.0
2012-04-08 23:45:00,152627.0
2012-04-09 00:00:00,147401.0
2012-04-09 00:15:00,141045.0
2012-04-09 00:30:00,128449.0
2012-04-09 00:45:00,117711.0
2012-04-09 01:00:00,109899.0
2012-04-09 01:15:00,112038.0
2012-04-09 01:30:00,106246.0
2012-04-09 01:45:00,109565.0
2012-04-09 02:00:00,107108.0
2012-04-09 02:15:00,105514.0
2012-04-09 02:30:00,105525.0
2012-04-09 02:45:00,103918.0
2012-04-09 03:00:00,106250.0
2012-04-09 03:15:00,100330.0
2012-04-09 03:30:00,105107.0
2012-04-09 03:45:00,98786.0
2012-04-09 04:00:00,96308.0
2012-04-09 04:15:00,95091.0
2012-04-09 04:30:00,97418.0
2012-04-09 04:45:00,99316.0
2012-04-09 05:00:00,103934.0
2012-04-09 05:15:00,101767.0
2012-04-09 05:30:00,105404.0
2012-04-09 05:45:00,106362.0
2012-04-09 06:00:00,108565.0
2012-04-09 06:15:00,114431.0
2012-04-09 06:30:00,120803.0
2012-04-09 06:45:00,124876.0
2012-04-09 07:00:00,127772.0
2012-04-09 07:15:00,131828.0
2012-04-09 07:30:00,132890.0
2012-04-09 07:45:00,131557.0
2012-04-09 08:00:00,133197.0
2012-04-09 08:15:00,134097.0
2012-04-09 08:30:00,140128.0
2012-04-09 08:45:00,148958.0
2012-04-09 09:00:00,156652.0
2012-04-09 09:15:00,174770.0
2012-04-09 09:30:00,182596.0
2012-04-09 09:45:00,187248.0
2012-04-09 10:00:00,191327.0
2012-04-09 10:15:00,207436.0
2012-04-09 10:30:00,228120.0
2012-04-09 10:45:00,211453.0
2012-04-09 11:00:00,219584.0
2012-04-09 11:15:00,221932.0
2012-04-09 11:30:00,215488.0
2012-04-09 11:45:00,221584.0
2012-04-09 12:00:00,226197.0
2012-04-09 12:15:00,256883.0
2012-04-09 12:30:00,236776.0
2012-04-09 12:45:00,231460.0
2012-04-09 13:00:00,241674.0
2012-04-09 13:15:00,231552.0
2012-04-09 13:30:00,232058.0
2012-04-09 13:45:00,242808.0
2012-04-09 14:00:00,231161.0
2012-04-09 14:15:00,231543.0
2012-04-09 14:30:00,236963.0
2012-04-09 14:45:00,231550.0
2012-04-09 15:00:00,235004.0
2012-04-09 15:15:00,239662.0
2012-04-09 15:30:00,231110.0
2012-04-09 15:45:00,243706.0
2012-04-09 16:00:00,240040.0
2012-04-09 16:15:00,232669.0
2012-04-09 16:30:00,250097.0
2012-04-09 16:45:00,232195.0
2012-04-09 17:00:00,241949.0
2012-04-09 17:15:00,239258.0
2012-04-09 17:30:00,237137.0
2012-04-09 17:45:00,243755.0
2012-04-09 18:00:00,241898.0
2012-04-09 18:15:00,239315.0
2012-04-09 18:30:00,246908.0
2012-04-09 18:45:00,237059.0
2012-04-09 19:00:00,241201.0
2012-04-09 19:15:00,246793.0
2012-04-09 19:30:00,234347.0
2012-04-09 19:45:00,239629.0
2012-04-09 20:00:00,246918.0
2012-04-09 20:15:00,240458.0
2012-04-09 20:30:00,243572.0
2012-04-09 20:45:00,247873.0
2012-04-09 21:00:00,244791.0
2012-04-09 21:15:00,241523.0
2012-04-09 21:30:00,242205.0
2012-04-09 21:45:00,241891.0
2012-04-09 22:00:00,239636.0
2012-04-09 22:15:00,219776.0
2012-04-09 22:30:00,218606.0
2012-04-09 22:45:00,219217.0
2012-04-09 23:00:00,207578.0
2012-04-09 23:15:00,199421.0
2012-04-09 23:30:00,183277.0
2012-04-09 23:45:00,170830.0
2012-04-10 00:00:00,167726.0
2012-04-10 00:15:00,150454.0
2012-04-10 00:30:00,136111.0
2012-04-10 00:45:00,127606.0
2012-04-10 01:00:00,125161.0
2012-04-10 01:15:00,119479.0
2012-04-10 01:30:00,116494.0
2012-04-10 01:45:00,116119.0
2012-04-10 02:00:00,118389.0
2012-04-10 02:15:00,114146.0
2012-04-10 02:30:00,112673.0
2012-04-10 02:45:00,111929.0
2012-04-10 03:00:00,111041.0
2012-04-10 03:15:00,111579.0
2012-04-10 03:30:00,105800.0
2012-04-10 03:45:00,106634.0
2012-04-10 04:00:00,104794.0
2012-04-10 04:15:00,105574.0
2012-04-10 04:30:00,110713.0
2012-04-10 04:45:00,108715.0
2012-04-10 05:00:00,106526.0
2012-04-10 05:15:00,107785.0
2012-04-10 05:30:00,109431.0
2012-04-10 05:45:00,111867.0
2012-04-10 06:00:00,113599.0
2012-04-10 06:15:00,120374.0
2012-04-10 06:30:00,122691.0
2012-04-10 06:45:00,124968.0
2012-04-10 07:00:00,130486.0
2012-04-10 07:15:00,140207.0
2012-04-10 07:30:00,139606.0
2012-04-10 07:45:00,140996.0
2012-04-10 08:00:00,138676.0
2012-04-10 08:15:00,143712.0
2012-04-10 08:30:00,148129.0
2012-04-10 08:45:00,156691.0
2012-04-10 09:00:00,161922.0
2012-04-10 09:15:00,179748.0
2012-04-10 09:30:00,188713.0
2012-04-10 09:45:00,194007.0
2012-04-10 10:00:00,200366.0
2012-04-10 10:15:00,211079.0
2012-04-10 10:30:00,220619.0
2012-04-10 10:45:00,215634.0
2012-04-10 11:00:00,223192.0
2012-04-10 11:15:00,222145.0
2012-04-10 11:30:00,213114.0
2012-04-10 11:45:00,225106.0
2012-04-10 12:00:00,224319.0
2012-04-10 12:15:00,226269.0
2012-04-10 12:30:00,225506.0
2012-04-10 12:45:00,236974.0
2012-04-10 13:00:00,229730.0
2012-04-10 13:15:00,232728.0
2012-04-10 13:30:00,226771.0
2012-04-10 13:45:00,226521.0
2012-04-10 14:00:00,228130.0
2012-04-10 14:15:00,238319.0
2012-04-10 14:30:00,225051.0
2012-04-10 14:45:00,225072.0
2012-04-10 15:00:00,230321.0
2012-04-10 15:15:00,235354.0
2012-04-10 15:30:00,230145.0
2012-04-10 15:45:00,233009.0
2012-04-10 16:00:00,236245.0
2012-04-10 16:15:00,228099.0
2012-04-10 16:30:00,234375.0
2012-04-10 16:45:00,239942.0
2012-04-10 17:00:00,234201.0
2012-04-10 17:15:00,243103.0
2012-04-10 17:30:00,243972.0
2012-04-10 17:45:00,232079.0
2012-04-10 18:00:00,238005.0
2012-04-10 18:15:00,242377.0
2012-04-10 18:30:00,231488.0
2012-04-10 18:45:00,234742.0
2012-04-10 19:00:00,243575.0
2012-04-10 19:15:00,236295.0
2012-04-10 19:30:00,233310.0
2012-04-10 19:45:00,244260.0
2012-04-10 20:00:00,245182.0
2012-04-10 20:15:00,238984.0
2012-04-10 20:30:00,237862.0
2012-04-10 20:45:00,247198.0
2012-04-10 21:00:00,241031.0
2012-04-10 21:15:00,244752.0
2012-04-10 21:30:00,231042.0
2012-04-10 21:45:00,236388.0
2012-04-10 22:00:00,238056.0
2012-04-10 22:15:00,229712.0
2012-04-10 22:30:00,214066.0
2012-04-10 22:45:00,213438.0
2012-04-10 23:00:00,212771.0
2012-04-10 23:15:00,189517.0
2012-04-10 23:30:00,173196.0
2012-04-10 23:45:00,166031.0
2012-04-11 00:00:00,162506.0
2012-04-11 00:15:00,144109.0
2012-04-11 00:30:00,129702.0
2012-04-11 00:45:00,119893.0
2012-04-11 01:00:00,117755.0
2012-04-11 01:15:00,110822.0
2012-04-11 01:30:00,111243.0
2012-04-11 01:45:00,108410.0
2012-04-11 02:00:00,111396.0
2012-04-11 02:15:00,105616.0
2012-04-11 02:30:00,108386.0
2012-04-11 02:45:00,103767.0
2012-04-11 03:00:00,107874.0
2012-04-11 03:15:00,101630.0
2012-04-11 03:30:00,102125.0
2012-04-11 03:45:00,100777.0
2012-04-11 04:00:00,102282.0
2012-04-11 04:15:00,101240.0
2012-04-11 04:30:00,100841.0
2012-04-11 04:45:00,103178.0
2012-04-11 05:00:00,102039.0
2012-04-11 05:15:00,102152.0
2012-04-11 05:30:00,103851.0
2012-04-11 05:45:00,105645.0
2012-04-11 06:00:00,108961.0
2012-04-11 06:15:00,119377.0
2012-04-11 06:30:00,122613.0
2012-04-11 06:45:00,123684.0
2012-04-11 07:00:00,130130.0
2012-04-11 07:15:00,138275.0
2012-04-11 07:30:00,137572.0
2012-04-11 07:45:00,138752.0
2012-04-11 08:00:00,136089.0
2012-04-11 08:15:00,141558.0
2012-04-11 08:30:00,148435.0
2012-04-11 08:45:00,155200.0
2012-04-11 09:00:00,162520.0
2012-04-11 09:15:00,181334.0
2012-04-11 09:30:00,188211.0
2012-04-11 09:45:00,193085.0
2012-04-11 10:00:00,198681.0
2012-04-11 10:15:00,211326.0
2012-04-11 10:30:00,224029.0
2012-04-11 10:45:00,214693.0
2012-04-11 11:00:00,213842.0
2012-04-11 11:15:00,222136.0
2012-04-11 11:30:00,217238.0
2012-04-11 11:45:00,215717.0
2012-04-11 12:00:00,242428.0
2012-04-11 12:15:00,234234.0
2012-04-11 12:30:00,229888.0
2012-04-11 12:45:00,233219.0
2012-04-11 13:00:00,232374.0
2012-04-11 13:15:00,225527.0
2012-04-11 13:30:00,231165.0
2012-04-11 13:45:00,231875.0
2012-04-11 14:00:00,227736.0
2012-04-11 14:15:00,230991.0
2012-04-11 14:30:00,230971.0
2012-04-11 14:45:00,225936.0
2012-04-11 15:00:00,227127.0
2012-04-11 15:15:00,234476.0
2012-04-11 15:30:00,224976.0
2012-04-11 15:45:00,230463.0
2012-04-11 16:00:00,238000.0
2012-04-11 16:15:00,226331.0
2012-04-11 16:30:00,225827.0
2012-04-11 16:45:00,239798.0
2012-04-11 17:00:00,232147.0
2012-04-11 17:15:00,232119.0
2012-04-11 17:30:00,238420.0
2012-04-11 17:45:00,234408.0
2012-04-11 18:00:00,231544.0
2012-04-11 18:15:00,234236.0
2012-04-11 18:30:00,238975.0
2012-04-11 18:45:00,236585.0
2012-04-11 19:00:00,230885.0
2012-04-11 19:15:00,237425.0
2012-04-11 19:30:00,231175.0
2012-04-11 19:45:00,233259.0
2012-04-11 20:00:00,239558.0
2012-04-11 20:15:00,247542.0
2012-04-11 20:30:00,240675.0
2012-04-11 20:45:00,244705.0
2012-04-11 21:00:00,249883.0
2012-04-11 21:15:00,240791.0
2012-04-11 21:30:00,236252.0
2012-04-11 21:45:00,234003.0
2012-04-11 22:00:00,224711.0
2012-04-11 22:15:00,210565.0
2012-04-11 22:30:00,211237.0
2012-04-11 22:45:00,199345.0
2012-04-11 23:00:00,198739.0
2012-04-11 23:15:00,180935.0
2012-04-11 23:30:00,175551.0
2012-04-11 23:45:00,155114.0
2012-04-12 00:00:00,151637.0
2012-04-12 00:15:00,139568.0
2012-04-12 00:30:00,129815.0
2012-04-12 00:45:00,119823.0
2012-04-12 01:00:00,114660.0
2012-04-12 01:15:00,110515.0
2012-04-12 01:30:00,108064.0
2012-04-12 01:45:00,108352.0
2012-04-12 02:00:00,108699.0
2012-04-12 02:15:00,104924.0
2012-04-12 02:30:00,103949.0
2012-04-12 02:45:00,105015.0
2012-04-12 03:00:00,104617.0
2012-04-12 03:15:00,101044.0
2012-04-12 03:30:00,97611.0
2012-04-12 03:45:00,100306.0
2012-04-12 04:00:00,98559.0
2012-04-12 04:15:00,97715.0
2012-04-12 04:30:00,99103.0
2012-04-12 04:45:00,104222.0
2012-04-12 05:00:00,101864.0
2012-04-12 05:15:00,103002.0
2012-04-12 05:30:00,104312.0
2012-04-12 05:45:00,106294.0
2012-04-12 06:00:00,108746.0
2012-04-12 06:15:00,117327.0
2012-04-12 06:30:00,122164.0
2012-04-12 06:45:00,124616.0
2012-04-12 07:00:00,128601.0
2012-04-12 07:15:00,139318.0
2012-04-12 07:30:00,139592.0
2012-04-12 07:45:00,140100.0
2012-04-12 08:00:00,137036.0
2012-04-12 08:15:00,141400.0
2012-04-12 08:30:00,147790.0
2012-04-12 08:45:00,156248.0
2012-04-12 09:00:00,161155.0
2012-04-12 09:15:00,179094.0
2012-04-12 09:30:00,185036.0
2012-04-12 09:45:00,188934.0
2012-04-12 10:00:00,192818.0
2012-04-12 10:15:00,201881.0
2012-04-12 10:30:00,220793.0
2012-04-12 10:45:00,210389.0
2012-04-12 11:00:00,208833.0
2012-04-12 11:15:00,217979.0
2012-04-12 11:30:00,218041.0
2012-04-12 11:45:00,211409.0
2012-04-12 12:00:00,234647.0
2012-04-12 12:15:00,238923.0
2012-04-12 12:30:00,228975.0
2012-04-12 12:45:00,218300.0
2012-04-12 13:00:00,222802.0
2012-04-12 13:15:00,226585.0
2012-04-12 13:30:00,222023.0
2012-04-12 13:45:00,221422.0
2012-04-12 14:00:00,221968.0
2012-04-12 14:15:00,227010.0
2012-04-12 14:30:00,221201.0
2012-04-12 14:45:00,227179.0
2012-04-12 15:00:00,223146.0
2012-04-12 15:15:00,214756.0
2012-04-12 15:30:00,224357.0
2012-04-12 15:45:00,230279.0
2012-04-12 16:00:00,220681.0
2012-04-12 16:15:00,224450.0
2012-04-12 16:30:00,228022.0
2012-04-12 16:45:00,229813.0
2012-04-12 17:00:00,224719.0
2012-04-12 17:15:00,228984.0
2012-04-12 17:30:00,230776.0
2012-04-12 17:45:00,221420.0
2012-04-12 18:00:00,232130.0
2012-04-12 18:15:00,237024.0
2012-04-12 18:30:00,229325.0
2012-04-12 18:45:00,223925.0
2012-04-12 19:00:00,236936.0
2012-04-12 19:15:00,227349.0
2012-04-12 19:30:00,224170.0
2012-04-12 19:45:00,233971.0
2012-04-12 20:00:00,233788.0
2012-04-12 20:15:00,233203.0
2012-04-12 20:30:00,240069.0
2012-04-12 20:45:00,236453.0
2012-04-12 21:00:00,234158.0
2012-04-12 21:15:00,240301.0
2012-04-12 21:30:00,234197.0
2012-04-12 21:45:00,231924.0
2012-04-12 22:00:00,237088.0
2012-04-12 22:15:00,220170.0
2012-04-12 22:30:00,209689.0
2012-04-12 22:45:00,208151.0
2012-04-12 23:00:00,202716.0
2012-04-12 23:15:00,191104.0
2012-04-12 23:30:00,185651.0
2012-04-12 23:45:00,162065.0
2012-04-13 00:00:00,156500.0
2012-04-13 00:15:00,149054.0
2012-04-13 00:30:00,132619.0
2012-04-13 00:45:00,124631.0
2012-04-13 01:00:00,115169.0
2012-04-13 01:15:00,112048.0
2012-04-13 01:30:00,108606.0
2012-04-13 01:45:00,109287.0
2012-04-13 02:00:00,109094.0
2012-04-13 02:15:00,106061.0
2012-04-13 02:30:00,105854.0
2012-04-13 02:45:00,106982.0
2012-04-13 03:00:00,103941.0
2012-04-13 03:15:00,101665.0
2012-04-13 03:30:00,102208.0
2012-04-13 03:45:00,98821.0
2012-04-13 04:00:00,98095.0
2012-04-13 04:15:00,100892.0
2012-04-13 04:30:00,99594.0
2012-04-13 04:45:00,106818.0
2012-04-13 05:00:00,103603.0
2012-04-13 05:15:00,104423.0
2012-04-13 05:30:00,104070.0
2012-04-13 05:45:00,106039.0
2012-04-13 06:00:00,108060.0
2012-04-13 06:15:00,119021.0
2012-04-13 06:30:00,122941.0
2012-04-13 06:45:00,123954.0
2012-04-13 07:00:00,126846.0
2012-04-13 07:15:00,137806.0
2012-04-13 07:30:00,138704.0
2012-04-13 07:45:00,132700.0
2012-04-13 08:00:00,139802.0
2012-04-13 08:15:00,138227.0
2012-04-13 08:30:00,144979.0
2012-04-13 08:45:00,155935.0
2012-04-13 09:00:00,162916.0
2012-04-13 09:15:00,181098.0
2012-04-13 09:30:00,189837.0
2012-04-13 09:45:00,191291.0
2012-04-13 10:00:00,196765.0
2012-04-13 10:15:00,206272.0
2012-04-13 10:30:00,223960.0
2012-04-13 10:45:00,213904.0
2012-04-13 11:00:00,220576.0
2012-04-13 11:15:00,223562.0
2012-04-13 11:30:00,213107.0
2012-04-13 11:45:00,216872.0
2012-04-13 12:00:00,222278.0
2012-04-13 12:15:00,219752.0
2012-04-13 12:30:00,220437.0
2012-04-13 12:45:00,240820.0
2012-04-13 13:00:00,226328.0
2012-04-13 13:15:00,224443.0
2012-04-13 13:30:00,224767.0
2012-04-13 13:45:00,222321.0
2012-04-13 14:00:00,233674.0
2012-04-13 14:15:00,223778.0
2012-04-13 14:30:00,229639.0
2012-04-13 14:45:00,239047.0
2012-04-13 15:00:00,230152.0
2012-04-13 15:15:00,228515.0
2012-04-13 15:30:00,229220.0
2012-04-13 15:45:00,238291.0
2012-04-13 16:00:00,231416.0
2012-04-13 16:15:00,232029.0
2012-04-13 16:30:00,235306.0
2012-04-13 16:45:00,238364.0
2012-04-13 17:00:00,232740.0
2012-04-13 17:15:00,232403.0
2012-04-13 17:30:00,238142.0
2012-04-13 17:45:00,231989.0
2012-04-13 18:00:00,236582.0
2012-04-13 18:15:00,241974.0
2012-04-13 18:30:00,240793.0
2012-04-13 18:45:00,230321.0
2012-04-13 19:00:00,236828.0
2012-04-13 19:15:00,239166.0
2012-04-13 19:30:00,244678.0
2012-04-13 19:45:00,233743.0
2012-04-13 20:00:00,239356.0
2012-04-13 20:15:00,238600.0
2012-04-13 20:30:00,248538.0
2012-04-13 20:45:00,239929.0
2012-04-13 21:00:00,237237.0
2012-04-13 21:15:00,246665.0
2012-04-13 21:30:00,239393.0
2012-04-13 21:45:00,238500.0
2012-04-13 22:00:00,237492.0
2012-04-13 22:15:00,228265.0
2012-04-13 22:30:00,228609.0
2012-04-13 22:45:00,227336.0
2012-04-13 23:00:00,209745.0
2012-04-13 23:15:00,192737.0
2012-04-13 23:30:00,185768.0
2012-04-13 23:45:00,167949.0
2012-04-14 00:00:00,161571.0
2012-04-14 00:15:00,144785.0
2012-04-14 00:30:00,137928.0
2012-04-14 00:45:00,128723.0
2012-04-14 01:00:00,123956.0
2012-04-14 01:15:00,121677.0
2012-04-14 01:30:00,118357.0
2012-04-14 01:45:00,118112.0
2012-04-14 02:00:00,120389.0
2012-04-14 02:15:00,114036.0
2012-04-14 02:30:00,109908.0
2012-04-14 02:45:00,109554.0
2012-04-14 03:00:00,107803.0
2012-04-14 03:15:00,103825.0
2012-04-14 03:30:00,97515.0
2012-04-14 03:45:00,99759.0
2012-04-14 04:00:00,98486.0
2012-04-14 04:15:00,97296.0
2012-04-14 04:30:00,100102.0
2012-04-14 04:45:00,100740.0
2012-04-14 05:00:00,102695.0
2012-04-14 05:15:00,105657.0
2012-04-14 05:30:00,107000.0
2012-04-14 05:45:00,105343.0
2012-04-14 06:00:00,107452.0
2012-04-14 06:15:00,117381.0
2012-04-14 06:30:00,122853.0
2012-04-14 06:45:00,120655.0
2012-04-14 07:00:00,131623.0
2012-04-14 07:15:00,137557.0
2012-04-14 07:30:00,139503.0
2012-04-14 07:45:00,138808.0
2012-04-14 08:00:00,139474.0
2012-04-14 08:15:00,142984.0
2012-04-14 08:30:00,149067.0
2012-04-14 08:45:00,154315.0
2012-04-14 09:00:00,162045.0
2012-04-14 09:15:00,178831.0
2012-04-14 09:30:00,185055.0
2012-04-14 09:45:00,191386.0
2012-04-14 10:00:00,196165.0
2012-04-14 10:15:00,207285.0
2012-04-14 10:30:00,222559.0
2012-04-14 10:45:00,213623.0
2012-04-14 11:00:00,216188.0
2012-04-14 11:15:00,221070.0
2012-04-14 11:30:00,211065.0
2012-04-14 11:45:00,217612.0
2012-04-14 12:00:00,225143.0
2012-04-14 12:15:00,223961.0
2012-04-14 12:30:00,226396.0
2012-04-14 12:45:00,228318.0
2012-04-14 13:00:00,241870.0
2012-04-14 13:15:00,233967.0
2012-04-14 13:30:00,228040.0
2012-04-14 13:45:00,226676.0
2012-04-14 14:00:00,233435.0
2012-04-14 14:15:00,228069.0
2012-04-14 14:30:00,221688.0
2012-04-14 14:45:00,224949.0
2012-04-14 15:00:00,231681.0
2012-04-14 15:15:00,229727.0
2012-04-14 15:30:00,225582.0
2012-04-14 15:45:00,233444.0
2012-04-14 16:00:00,232744.0
2012-04-14 16:15:00,224578.0
2012-04-14 16:30:00,228487.0
2012-04-14 16:45:00,239761.0
2012-04-14 17:00:00,234027.0
2012-04-14 17:15:00,229354.0
2012-04-14 17:30:00,229809.0
2012-04-14 17:45:00,235128.0
